"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0600000US2017771000","Topeka city, Shawnee County, Kansas","95273","1934","21166","1363","21777","1658","29154","2136","23176","1452","44892","1512","50381","1212","76214","2342","N","N","N","N","N","N","N","N","3487","1284","N","N","11295","1106","N","N","1784","713","6192","1464","30123","2783","23515","2085","7270","1489","18028","2232","8361","1181","87297","2075","26389","2493","91898","2166","9075","1680","82823","2379","50941","3201","(X)","(X)","22.2","1.4","22.9","1.7","30.6","2.1","24.3","1.4","47.1","1.0","52.9","1.0","80.0","1.8","N","N","N","N","N","N","N","N","3.7","1.3","N","N","11.9","1.1","N","N","1.9","0.7","6.5","1.5","31.6","2.9","24.7","2.2","7.6","1.6","18.9","2.2","8.8","1.3","91.6","1.5","27.7","2.4","(X)","(X)","9.9","1.8","90.1","1.8","(X)","(X)"
"0600000US2020936000","Kansas City city, Wyandotte County, Kansas","91907","2420","22140","1002","22840","1652","29069","1333","17858","724","44219","1381","47688","1705","54716","2102","N","N","3738","710","N","N","N","N","4048","1199","N","N","13858","1446","N","N","3429","852","8926","1573","32624","2540","19551","2067","8803","1737","12122","1968","6452","1245","79552","2684","18574","2222","90971","2493","15089","2506","75882","3293","47788","3856","(X)","(X)","24.1","1.0","24.9","1.4","31.6","1.2","19.4","0.9","48.1","1.0","51.9","1.0","59.5","1.4","N","N","4.1","0.8","N","N","N","N","4.4","1.3","N","N","15.1","1.4","N","N","3.7","0.9","9.7","1.7","35.5","2.6","21.3","2.2","9.6","1.9","13.2","2.1","7.0","1.3","86.6","1.9","20.2","2.4","(X)","(X)","16.6","2.7","83.4","2.7","(X)","(X)"
"0600000US2300560545","Portland city, Cumberland County, Maine","55886","1673","15350","1882","14100","1764","14799","1795","11637","1464","26283","1411","29603","1660","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1400","782","3369","1324","7805","1335","9358","1662","2701","723","20484","2351","10769","1725","51117","2241","31253","2610","54819","1796","5919","1536","48900","2305","62048","6661","(X)","(X)","27.5","3.2","25.2","3.2","26.5","3.2","20.8","2.4","47.0","2.3","53.0","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.5","1.4","6.0","2.4","14.0","2.3","16.7","2.9","4.8","1.3","36.7","4.0","19.3","3.1","91.5","2.8","55.9","4.4","(X)","(X)","10.8","2.8","89.2","2.8","(X)","(X)"
"0600000US2500523000","Fall River city, Bristol County, Massachusetts","63216","3119","12802","1753","15334","1953","20833","2497","14247","2266","29303","2681","33913","1878","55855","3065","N","N","N","N","N","N","N","N","N","N","N","N","N","N","52485","2972","6739","1588","6604","1479","23418","2517","12216","1948","4874","1073","6972","1315","2393","662","49873","3069","9365","1487","62276","3187","12978","2206","49298","3683","41248","4060","(X)","(X)","20.3","2.8","24.3","3.1","33.0","3.5","22.5","3.1","46.4","2.8","53.6","2.8","88.4","2.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.0","3.0","10.7","2.4","10.4","2.3","37.0","3.2","19.3","3.1","7.7","1.7","11.0","2.0","3.8","1.0","78.9","3.0","14.8","2.3","(X)","(X)","20.8","3.6","79.2","3.6","(X)","(X)"
"0600000US2500545000","New Bedford city, Bristol County, Massachusetts","63933","2699","13155","1818","18358","1947","18665","2036","13755","1916","29360","2103","34573","1796","46124","3113","5633","1375","N","N","N","N","N","N","9265","2378","N","N","7485","1859","44830","3068","7157","1584","5575","1158","23500","2291","12522","1678","5174","1166","7368","1580","2637","841","51201","2687","10005","1807","62618","2734","9803","1565","52815","3040","50640","5834","(X)","(X)","20.6","2.5","28.7","3.3","29.2","2.7","21.5","2.8","45.9","2.3","54.1","2.3","72.1","3.9","8.8","2.2","N","N","N","N","N","N","14.5","3.6","N","N","11.7","2.8","70.1","3.9","11.2","2.4","8.7","1.8","36.8","3.0","19.6","2.8","8.1","1.8","11.5","2.3","4.1","1.3","80.1","2.8","15.6","2.6","(X)","(X)","15.7","2.5","84.3","2.5","(X)","(X)"
"0600000US2500934550","Lawrence city, Essex County, Massachusetts","45447","3046","12413","2366","10434","1814","15156","2087","7444","1308","22064","2246","23383","2216","18652","3360","3320","1431","N","N","N","N","N","N","20215","2635","N","N","34228","2670","8406","1707","4706","1132","5777","1461","16272","2710","10642","2175","1200","679","4664","1261","2186","750","34964","3167","6850","1477","44446","3169","7375","1878","37071","3210","50564","12877","(X)","(X)","27.3","4.2","23.0","4.1","33.3","3.9","16.4","3.0","48.5","3.6","51.5","3.6","41.0","6.6","7.3","3.2","N","N","N","N","N","N","44.5","5.7","N","N","75.3","4.0","18.5","3.6","10.4","2.5","12.7","3.2","35.8","5.2","23.4","4.4","2.6","1.5","10.3","2.7","4.8","1.7","76.9","3.7","15.1","3.2","(X)","(X)","16.6","4.1","83.4","4.1","(X)","(X)"
"0600000US2500937490","Lynn city, Essex County, Massachusetts","53232","5086","10114","2002","12603","1910","18128","2400","12387","2394","26960","2904","26272","3024","35296","4542","5379","1705","2540","1025","N","N","N","N","6130","2085","3685","1665","15160","3205","29380","4177","3984","1180","5264","1302","17897","2655","9215","1964","4564","1299","8339","1673","3969","1157","43984","4534","12308","2079","52954","5068","7998","1849","44956","4574","59869","12046","(X)","(X)","19.0","3.0","23.7","3.6","34.1","3.0","23.3","3.6","50.6","2.8","49.4","2.8","66.3","5.2","10.1","3.3","4.8","2.0","N","N","N","N","11.5","3.7","6.9","2.9","28.5","5.4","55.2","5.3","7.5","2.1","9.9","2.3","33.6","3.9","17.3","3.1","8.6","2.3","15.7","2.8","7.5","2.0","82.6","2.7","23.1","3.2","(X)","(X)","15.1","3.1","84.9","3.1","(X)","(X)"
"0600000US2501367000","Springfield city, Hampden County, Massachusetts","109071","2576","32324","2236","26106","1891","32725","2529","17916","1783","50285","2436","58786","1962","72845","3944","19753","2470","4175","1758","N","N","N","N","N","N","N","N","47850","2793","37826","3331","6961","1560","12142","1976","40262","3233","25109","2352","8322","1533","10231","1617","6044","1136","89968","3392","16275","1765","104390","2691","20214","2853","84176","3712","45163","4765","(X)","(X)","29.6","2.0","23.9","1.9","30.0","2.0","16.4","1.5","46.1","1.7","53.9","1.7","66.8","3.4","18.1","2.3","3.8","1.6","N","N","N","N","N","N","N","N","43.9","2.6","34.7","2.8","6.4","1.4","11.1","1.8","36.9","2.6","23.0","2.2","7.6","1.4","9.4","1.5","5.5","1.0","82.5","2.2","14.9","1.6","(X)","(X)","19.4","2.7","80.6","2.7","(X)","(X)"
"0600000US2501711000","Cambridge city, Middlesex County, Massachusetts","85649","2804","35405","3472","20912","2214","17987","2034","11345","1468","40997","2597","44652","2622","58905","3162","9472","1882","11227","1800","N","N","N","N","N","N","3682","1081","6877","1599","55440","2977","1419","672","1722","985","6304","1391","15568","2263","1819","796","27439","3054","31378","2551","82508","3035","58817","3137","73847","2904","6839","1618","67008","3048","121055","4714","(X)","(X)","41.3","3.4","24.4","2.8","21.0","2.2","13.2","1.7","47.9","2.6","52.1","2.6","68.8","3.0","11.1","2.2","13.1","2.0","N","N","N","N","N","N","4.3","1.2","8.0","1.8","64.7","2.9","1.7","0.8","2.0","1.2","7.4","1.6","18.2","2.5","2.1","0.9","32.0","3.3","36.6","2.9","96.3","1.4","68.7","2.9","(X)","(X)","9.3","2.2","90.7","2.2","(X)","(X)"
"0600000US2501724960","Framingham city, Middlesex County, Massachusetts","44298","4296","9993","2262","10907","1968","12887","2331","10511","2085","21110","2833","23188","2723","33859","3679","4144","1680","N","N","N","N","N","N","3131","1381","N","N","4645","1602","32015","3647","1696","957","2027","971","8659","1982","7505","1846","2429","759","12507","2237","9475","1934","40575","4043","21982","3335","41742","4286","2942","1194","38800","3980","88246","11755","(X)","(X)","22.6","4.3","24.6","4.5","29.1","4.3","23.7","3.8","47.7","4.0","52.3","4.0","76.4","5.1","9.4","3.8","N","N","N","N","N","N","7.1","3.0","N","N","10.5","3.4","72.3","5.6","3.8","2.1","4.6","2.1","19.5","4.0","16.9","4.0","5.5","1.6","28.2","4.4","21.4","3.7","91.6","2.9","49.6","5.8","(X)","(X)","7.0","2.7","93.0","2.7","(X)","(X)"
"0600000US2501737000","Lowell city, Middlesex County, Massachusetts","81561","3479","24315","2981","19936","2598","25398","2664","11912","1893","43078","3216","38483","2256","54628","4220","5058","1773","13704","3522","N","N","N","N","N","N","N","N","13876","2760","46507","4061","5447","1691","4463","1353","29255","3183","19137","2626","4146","1196","12486","1727","6627","1437","71651","3492","19113","2386","77627","3523","11050","1847","66577","3706","64056","5172","(X)","(X)","29.8","3.4","24.4","3.0","31.1","3.0","14.6","2.3","52.8","2.6","47.2","2.6","67.0","4.1","6.2","2.2","16.8","4.2","N","N","N","N","N","N","N","N","17.0","3.3","57.0","4.4","6.7","2.0","5.5","1.6","35.9","3.4","23.5","3.1","5.1","1.5","15.3","2.2","8.1","1.8","87.8","2.7","23.4","3.0","(X)","(X)","14.2","2.4","85.8","2.4","(X)","(X)"
"0600000US2501745560","Newton city, Middlesex County, Massachusetts","63971","2128","13775","2512","12140","1646","22298","1946","15758","1803","28489","1746","35482","2122","51617","2585","N","N","8217","1546","N","N","N","N","N","N","N","N","3126","1106","49653","2581","428","289","1519","665","5761","1326","8621","1381","2484","1715","17444","1767","27714","1896","62024","2075","45158","2533","57397","1968","3343","1735","54054","2589","149955","13788","(X)","(X)","21.5","3.6","19.0","2.8","34.9","3.0","24.6","2.6","44.5","2.5","55.5","2.5","80.7","3.0","N","N","12.8","2.3","N","N","N","N","N","N","N","N","4.9","1.7","77.6","3.0","0.7","0.5","2.4","1.0","9.0","2.1","13.5","2.0","3.9","2.7","27.3","2.8","43.3","2.7","97.0","1.1","70.6","3.8","(X)","(X)","5.8","3.0","94.2","3.0","(X)","(X)"
"0600000US2501762535","Somerville city, Middlesex County, Massachusetts","59608","3982","21973","2781","19297","2879","11275","2019","7063","1421","28010","2537","31598","2801","49091","3822","N","N","4696","1139","N","N","N","N","N","N","N","N","N","N","46478","4178","1530","662","1129","570","9174","2058","8154","1665","1696","753","20727","2966","17198","2186","56949","4015","37925","3958","57146","4202","5232","1296","51914","3892","104225","9135","(X)","(X)","36.9","3.9","32.4","4.2","18.9","3.3","11.8","2.2","47.0","3.0","53.0","3.0","82.4","2.7","N","N","7.9","2.0","N","N","N","N","N","N","N","N","N","N","78.0","4.0","2.6","1.1","1.9","1.0","15.4","3.5","13.7","2.6","2.8","1.2","34.8","3.9","28.9","3.1","95.5","1.5","63.6","4.2","(X)","(X)","9.2","2.1","90.8","2.1","(X)","(X)"
"0600000US2502155745","Quincy city, Norfolk County, Massachusetts","66741","3150","13694","2708","15117","2197","20777","1989","17153","2228","30818","2815","35923","2209","47906","3826","N","N","13399","2610","N","N","N","N","N","N","N","N","N","N","46466","3835","3861","1352","3557","1246","13301","2056","10717","1810","4467","1126","19135","2683","11703","1881","59323","3574","30838","3504","65884","3181","6592","1932","59292","3280","79584","6802","(X)","(X)","20.5","3.6","22.7","3.4","31.1","2.6","25.7","3.4","46.2","3.0","53.8","3.0","71.8","4.3","N","N","20.1","3.9","N","N","N","N","N","N","N","N","N","N","69.6","4.2","5.8","2.1","5.3","1.9","19.9","3.0","16.1","2.6","6.7","1.7","28.7","3.4","17.5","2.7","88.9","2.6","46.2","4.4","(X)","(X)","10.0","2.8","90.0","2.8","(X)","(X)"
"0600000US2502309000","Brockton city, Plymouth County, Massachusetts","62587","2898","14086","1863","13982","1806","22532","1789","11987","1470","30013","2271","32574","2048","24698","3060","29549","2564","N","N","N","N","N","N","4322","2141","N","N","7789","1332","20982","2750","5942","1549","4904","1365","21717","2844","16694","1721","3198","977","7553","1640","2579","820","51741","3018","10132","1738","61230","2792","7449","1697","53781","3079","61011","4870","(X)","(X)","22.5","2.5","22.3","2.7","36.0","2.8","19.2","2.2","48.0","2.6","52.0","2.6","39.5","4.5","47.2","3.6","N","N","N","N","N","N","6.9","3.4","N","N","12.4","2.1","33.5","4.1","9.5","2.4","7.8","2.1","34.7","4.0","26.7","2.8","5.1","1.6","12.1","2.6","4.1","1.3","82.7","3.3","16.2","2.6","(X)","(X)","12.2","2.8","87.8","2.8","(X)","(X)"
"0600000US2502507000","Boston city, Suffolk County, Massachusetts","496231","7956","165410","3592","132324","3691","122399","3955","76098","2881","231281","4797","264950","4754","299770","6175","116358","4032","34355","2064","N","N","N","N","23775","3656","19960","3500","73490","5164","264980","4678","21703","2931","23781","2909","90228","5974","98173","5404","23091","3020","137987","5757","101268","4383","450747","7806","239255","6492","461014","7978","64577","5064","396437","7743","84126","4959","(X)","(X)","33.3","0.6","26.7","0.6","24.7","0.7","15.3","0.5","46.6","0.5","53.4","0.5","60.4","0.9","23.4","0.8","6.9","0.4","N","N","N","N","4.8","0.7","4.0","0.7","14.8","0.9","53.4","0.9","4.4","0.6","4.8","0.6","18.2","1.1","19.8","1.0","4.7","0.6","27.8","1.2","20.4","0.8","90.8","0.7","48.2","1.3","(X)","(X)","14.0","1.0","86.0","1.0","(X)","(X)"
"0600000US2502782000","Worcester city, Worcester County, Massachusetts","129079","4042","36322","2515","31496","3155","38461","3367","22800","2140","62799","3012","66280","2838","105268","3935","11180","1880","4826","1429","N","N","N","N","2729","1010","N","N","27818","2900","82133","3512","4971","1218","8964","1705","41235","3564","30895","2990","9763","1270","20855","2460","12396","1672","115144","4221","33251","2835","116439","4625","18408","2595","98031","4534","58100","5162","(X)","(X)","28.1","1.9","24.4","2.3","29.8","2.3","17.7","1.6","48.7","1.6","51.3","1.6","81.6","2.2","8.7","1.4","3.7","1.1","N","N","N","N","2.1","0.8","N","N","21.6","2.2","63.6","2.0","3.9","0.9","6.9","1.3","31.9","2.5","23.9","2.2","7.6","1.0","16.2","1.8","9.6","1.3","89.2","1.6","25.8","2.0","(X)","(X)","15.8","2.1","84.2","2.1","(X)","(X)"
"0600000US2604929000","Flint city, Genesee County, Michigan","70707","1645","15786","1546","16670","1848","24994","2409","13257","1648","32990","1921","37717","1838","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1851","579","9018","1996","25174","3189","20956","2600","5602","1302","4666","1176","3440","1250","59838","2514","8106","1670","69327","1993","20813","3285","48514","3293","32034","2890","(X)","(X)","22.3","2.3","23.6","2.7","35.3","3.0","18.7","2.2","46.7","2.4","53.3","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.6","0.8","12.8","2.8","35.6","4.3","29.6","3.7","7.9","1.8","6.6","1.7","4.9","1.8","84.6","2.9","11.5","2.3","(X)","(X)","30.0","4.6","70.0","4.6","(X)","(X)"
"0600000US2606546000","Lansing city, Ingham County, Michigan","82132","2726","23018","2170","20828","1874","24305","1996","13981","1611","39456","2073","42676","2399","61488","3191","15491","2142","1975","895","N","N","N","N","N","N","N","N","8923","1196","54438","2951","2155","728","4899","1429","21371","2011","23602","2375","8535","1726","14914","1993","6656","1374","75078","2724","21570","2513","81800","2755","14820","2523","66980","3451","41068","2216","(X)","(X)","28.0","2.4","25.4","2.1","29.6","2.2","17.0","1.9","48.0","2.2","52.0","2.2","74.9","2.9","18.9","2.6","2.4","1.1","N","N","N","N","N","N","N","N","10.9","1.4","66.3","2.9","2.6","0.9","6.0","1.7","26.0","2.3","28.7","2.8","10.4","2.1","18.2","2.3","8.1","1.7","91.4","1.9","26.3","2.9","(X)","(X)","18.1","3.0","81.9","3.0","(X)","(X)"
"0600000US2607742160","Kalamazoo city, Kalamazoo County, Michigan","58536","3445","25570","2320","11406","1915","12855","1831","8705","1420","28255","2508","30281","2074","40940","3834","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1668","734","4224","1137","12968","2186","19548","2656","4425","1272","10910","1969","4793","1129","52644","3774","15703","2261","53507","3394","14378","2430","39129","3562","38835","3506","(X)","(X)","43.7","3.3","19.5","2.8","22.0","2.9","14.9","2.4","48.3","2.6","51.7","2.6","69.9","3.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.8","1.3","7.2","2.0","22.2","3.6","33.4","3.5","7.6","2.1","18.6","3.2","8.2","1.8","89.9","2.3","26.8","3.5","(X)","(X)","26.9","4.4","73.1","4.4","(X)","(X)"
"0600000US2608134000","Grand Rapids city, Kent County, Michigan","143988","3592","45896","3269","36108","2752","36992","2579","24992","2176","70298","3196","73690","2514","104549","4264","24661","2915","3124","1196","N","N","N","N","3458","1216","N","N","12595","2026","97219","4032","3974","1240","8542","1832","34581","3144","36241","2860","10711","1888","35451","2892","14488","1888","131472","3777","49939","3246","138354","3866","25931","3738","112423","4962","51855","2397","(X)","(X)","31.9","2.0","25.1","1.9","25.7","1.7","17.4","1.4","48.8","1.6","51.2","1.6","72.6","2.1","17.1","2.0","2.2","0.8","N","N","N","N","2.4","0.9","N","N","8.7","1.4","67.5","2.1","2.8","0.9","5.9","1.2","24.0","2.2","25.2","1.9","7.4","1.3","24.6","1.8","10.1","1.3","91.3","1.6","34.7","2.0","(X)","(X)","18.7","2.7","81.3","2.7","(X)","(X)"
"0600000US2608188940","Wyoming city, Kent County, Michigan","54570","2915","14904","2686","15737","2126","15633","2138","8296","1677","26200","2331","28370","1756","44454","3522","N","N","N","N","N","N","N","N","2493","1497","N","N","6324","1803","41433","3482","1796","759","3796","1183","16851","2688","14853","2494","4478","983","8969","1677","3827","1430","48978","2823","12796","2227","54312","2907","4259","1541","50053","3021","57942","5716","(X)","(X)","27.3","4.4","28.8","4.2","28.6","3.6","15.2","2.8","48.0","2.7","52.0","2.7","81.5","4.4","N","N","N","N","N","N","N","N","4.6","2.7","N","N","11.6","3.3","75.9","4.6","3.3","1.4","7.0","2.1","30.9","4.3","27.2","4.3","8.2","1.7","16.4","3.2","7.0","2.7","89.8","2.5","23.4","4.2","(X)","(X)","7.8","2.8","92.2","2.8","(X)","(X)"
"0600000US2609916520","Clinton charter township, Macomb County, Michigan","77167","2722","16784","2337","16127","2146","26581","2233","17675","2502","35259","2447","41908","1947","61207","3532","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59864","3617","1127","555","4059","1252","26805","3428","22976","2194","7571","1721","9838","1622","4791","1291","71981","2507","14629","2196","76764","2732","7427","1733","69337","3263","56657","4417","(X)","(X)","21.8","2.9","20.9","2.8","34.4","2.8","22.9","3.0","45.7","2.3","54.3","2.3","79.3","3.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77.6","4.0","1.5","0.7","5.3","1.6","34.7","4.2","29.8","3.0","9.8","2.2","12.7","2.0","6.2","1.7","93.3","1.7","19.0","2.8","(X)","(X)","9.7","2.3","90.3","2.3","(X)","(X)"
"0600000US2609950480","Macomb township, Macomb County, Michigan","66050","2988","11904","1910","13483","2022","27637","2612","13026","2301","31837","2162","34213","2175","60948","4043","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60123","4076","901","491","2653","955","14660","2886","16401","2388","9449","1627","12542","1932","9444","1811","62496","2781","21986","2407","66050","2988","2347","1167","63703","3170","102928","9754","(X)","(X)","18.0","2.7","20.4","3.1","41.8","3.4","19.7","3.2","48.2","2.4","51.8","2.4","92.3","3.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.0","3.8","1.4","0.7","4.0","1.4","22.2","4.2","24.8","3.3","14.3","2.4","19.0","3.0","14.3","2.6","94.6","1.5","33.3","3.6","(X)","(X)","3.6","1.8","96.4","1.8","(X)","(X)"
"0600000US2609972820","Shelby charter township, Macomb County, Michigan","58887","2452","10418","1715","12705","1875","19276","1874","16488","2127","27739","1556","31148","1669","56132","2780","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54951","2827","785","369","2825","1050","15848","2172","14301","2019","5789","1179","12567","1851","6772","1251","55277","2495","19339","2358","58667","2495","2589","1138","56078","2567","73156","4372","(X)","(X)","17.7","2.8","21.6","3.4","32.7","2.8","28.0","3.1","47.1","1.8","52.9","1.8","95.3","1.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.3","2.5","1.3","0.6","4.8","1.8","26.9","3.2","24.3","3.5","9.8","2.0","21.3","3.0","11.5","2.2","93.9","1.8","32.8","3.9","(X)","(X)","4.4","1.9","95.6","1.9","(X)","(X)"
