"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"9700000US0904320","Stamford School District, Connecticut","80714","5170","18111","2590","17306","2144","26917","2805","18380","2554","37956","3228","42758","3452","60166","4576","12461","2783","4482","1393","N","N","N","N","N","N","N","N","12369","2663","50267","3835","2222","931","3048","1076","14600","2406","11230","1748","5460","1509","26337","2948","17817","2788","75444","5112","44154","3976","80048","5147","3910","1261","76138","4963","107515","12922","(X)","(X)","22.4","3.0","21.4","2.3","33.3","2.8","22.8","2.6","47.0","2.6","53.0","2.6","74.5","3.3","15.4","3.3","5.6","1.6","N","N","N","N","N","N","N","N","15.3","3.0","62.3","3.5","2.8","1.1","3.8","1.3","18.1","2.7","13.9","1.9","6.8","1.8","32.6","3.2","22.1","3.1","93.5","1.8","54.7","3.6","(X)","(X)","4.9","1.5","95.1","1.5","(X)","(X)"
"9700000US0904830","Waterbury School District, Connecticut","75084","3483","18746","2834","17887","2245","24838","3199","13613","2276","37523","2950","37561","2244","50070","3602","16020","2697","N","N","N","N","N","N","6075","2004","N","N","21770","3202","35984","4174","5499","1400","7639","1665","30296","3164","15602","2433","4951","1555","6762","1631","4335","1331","61946","3567","11097","2451","73845","3476","16208","3709","57637","4786","44016","6044","(X)","(X)","25.0","3.5","23.8","3.1","33.1","3.8","18.1","2.9","50.0","2.6","50.0","2.6","66.7","3.6","21.3","3.4","N","N","N","N","N","N","8.1","2.6","N","N","29.0","4.5","47.9","4.5","7.3","1.8","10.2","2.2","40.3","3.6","20.8","3.2","6.6","2.0","9.0","2.1","5.8","1.8","82.5","2.8","14.8","3.2","(X)","(X)","21.9","5.0","78.1","5.0","(X)","(X)"
"9700000US1000200","Christina School District, Delaware","127354","6604","36810","3557","29038","3018","38517","2923","22989","2489","60449","4095","66905","3365","86689","5210","29190","3959","5072","1393","N","N","N","N","3040","1576","N","N","12898","2443","78374","4733","2290","1011","8406","1992","36553","3675","34153","3339","8516","1631","23303","2255","14133","2078","116658","5963","37436","2927","120077","6703","15939","2610","104138","6522","70654","6032","(X)","(X)","28.9","2.1","22.8","2.0","30.2","1.9","18.1","1.9","47.5","1.4","52.5","1.4","68.1","3.0","22.9","2.6","4.0","1.1","N","N","N","N","2.4","1.2","N","N","10.1","1.8","61.5","2.9","1.8","0.8","6.6","1.4","28.7","2.4","26.8","2.2","6.7","1.2","18.3","1.8","11.1","1.6","91.6","1.8","29.4","2.3","(X)","(X)","13.3","2.1","86.7","2.1","(X)","(X)"
"9700000US1000230","Colonial School District, Delaware","65999","5434","12234","1991","15721","2672","24517","2908","13527","1782","31959","3221","34040","3620","33418","5084","28869","4283","N","N","N","N","N","N","N","N","N","N","4137","1490","N","N","1172","644","4548","1374","28701","3644","15172","2347","3273","1092","7364","1550","5769","1486","60279","5062","13133","2238","63166","5304","3929","1023","59237","5331","69075","7777","(X)","(X)","18.5","2.8","23.8","3.3","37.1","2.9","20.5","2.4","48.4","3.1","51.6","3.1","50.6","5.7","43.7","5.9","N","N","N","N","N","N","N","N","N","N","6.3","2.3","N","N","1.8","1.0","6.9","1.9","43.5","4.0","23.0","3.0","5.0","1.6","11.2","2.2","8.7","2.3","91.3","2.2","19.9","3.3","(X)","(X)","6.2","1.7","93.8","1.7","(X)","(X)"
"9700000US1000680","Indian River School District, Delaware","70516","4294","7735","1669","10615","1720","23599","2233","28567","2488","33126","2321","37390","2434","62930","4110","N","N","N","N","N","N","N","N","N","N","N","N","2165","853","61213","3989","1284","618","4728","1130","21086","2310","14135","1734","7040","1573","12032","1725","10211","1875","64504","3971","22243","2315","68458","4147","4587","1313","63871","4110","71376","5479","(X)","(X)","11.0","2.0","15.1","2.2","33.5","2.6","40.5","3.1","47.0","1.5","53.0","1.5","89.2","2.2","N","N","N","N","N","N","N","N","N","N","N","N","3.1","1.2","86.8","2.3","1.8","0.9","6.7","1.5","29.9","2.7","20.0","2.2","10.0","2.1","17.1","2.3","14.5","2.5","91.5","1.9","31.5","2.8","(X)","(X)","6.7","1.9","93.3","1.9","(X)","(X)"
"9700000US1001240","Brandywine School District, Delaware","69233","5109","10020","2402","17662","2771","25031","2655","16520","1853","31951","2852","37282","3294","48519","4012","N","N","1961","928","N","N","N","N","N","N","N","N","N","N","46670","3528","655","490","2149","964","19593","2740","12674","2242","5101","1290","17068","1968","11993","1516","66429","4859","29061","2327","68534","5149","5331","1982","63203","5298","81479","8234","(X)","(X)","14.5","3.0","25.5","3.3","36.2","2.8","23.9","2.8","46.1","2.5","53.9","2.5","70.1","4.7","N","N","2.8","1.3","N","N","N","N","N","N","N","N","N","N","67.4","4.4","0.9","0.7","3.1","1.3","28.3","3.0","18.3","2.7","7.4","1.7","24.7","2.5","17.3","2.5","95.9","1.5","42.0","3.4","(X)","(X)","7.8","2.9","92.2","2.9","(X)","(X)"
"9700000US1001300","Red Clay Consolidated School District, Delaware","95932","5308","16112","2504","20698","2540","34250","3163","24872","2451","44712","3245","51220","3231","72939","4818","17946","3259","2435","790","N","N","N","N","N","N","N","N","5129","1735","69022","4660","1201","820","5039","1517","29337","2928","17030","2335","6726","1516","20433","2082","16166","2131","89692","5105","36599","2850","94441","5316","10484","2300","83957","5108","73680","6366","(X)","(X)","16.8","2.2","21.6","2.5","35.7","2.5","25.9","2.4","46.6","1.9","53.4","1.9","76.0","3.3","18.7","3.1","2.5","0.8","N","N","N","N","N","N","N","N","5.3","1.7","71.9","3.4","1.3","0.9","5.3","1.5","30.6","2.6","17.8","2.0","7.0","1.5","21.3","2.0","16.9","2.2","93.5","2.0","38.2","2.7","(X)","(X)","11.1","2.3","88.9","2.3","(X)","(X)"
"9700000US1100030","District of Columbia Public Schools, District of Columbia","536768","3759","145373","2135","173776","2625","134136","1942","83483","1289","249106","2526","287662","2811","244643","3385","243233","3697","20690","1395","N","N","N","N","11852","2791","14616","2557","41218","2404","221801","1893","12142","2661","24518","2758","93821","5601","92396","5292","16577","2540","138796","5780","158518","5497","500108","5363","297314","6005","508741","3781","61968","5480","446773","6624","93535","3014","(X)","(X)","27.1","0.4","32.4","0.4","25.0","0.3","15.6","0.2","46.4","0.4","53.6","0.4","45.6","0.6","45.3","0.7","3.9","0.3","N","N","N","N","2.2","0.5","2.7","0.5","7.7","0.4","41.3","0.3","2.3","0.5","4.6","0.5","17.5","1.0","17.2","1.0","3.1","0.5","25.9","1.1","29.5","1.0","93.2","0.8","55.4","1.0","(X)","(X)","12.2","1.1","87.8","1.1","(X)","(X)"
"9700000US1200030","Alachua County School District, Florida","206052","2054","73446","1221","43936","1769","50486","1425","38184","840","98822","1347","107230","1604","149795","2072","38411","2113","7974","1317","N","N","N","N","N","N","5906","1906","19306","1268","135245","1358","3225","1300","9285","1967","42288","3909","47852","3868","25747","3378","43807","4024","33848","3107","193542","3100","77655","4613","194451","2559","37722","4047","156729","3927","49746","2859","(X)","(X)","35.6","0.6","21.3","0.8","24.5","0.6","18.5","0.5","48.0","0.5","52.0","0.5","72.7","0.9","18.6","1.0","3.9","0.6","N","N","N","N","N","N","2.9","0.9","9.4","0.6","65.6","0.7","1.6","0.6","4.5","1.0","20.5","1.9","23.2","1.9","12.5","1.6","21.3","2.0","16.4","1.5","93.9","1.2","37.7","2.2","(X)","(X)","19.4","2.0","80.6","2.0","(X)","(X)"
"9700000US1200090","Bay County School District, Florida","134621","1515","24435","1254","29690","2024","48642","1416","31854","858","66022","1315","68599","1088","111559","1388","N","N","N","N","N","N","N","N","N","N","N","N","5724","1174","107409","972","2742","1041","9098","1812","40226","3835","33494","3014","14791","1877","21849","3219","12421","1982","122781","2673","34270","3869","132470","1562","13101","2981","119369","3209","60535","3556","(X)","(X)","18.2","0.9","22.1","1.4","36.1","1.1","23.7","0.7","49.0","0.7","51.0","0.7","82.9","0.9","N","N","N","N","N","N","N","N","N","N","N","N","4.3","0.8","79.8","1.0","2.0","0.8","6.8","1.3","29.9","2.8","24.9","2.2","11.0","1.4","16.2","2.4","9.2","1.5","91.2","1.6","25.5","2.8","(X)","(X)","9.9","2.2","90.1","2.2","(X)","(X)"
"9700000US1200150","Brevard County School District, Florida","477843","3359","75744","1317","91797","1852","166355","2203","143947","861","231735","1864","246108","2269","405046","3123","40756","3390","9712","1162","N","N","N","N","5315","2174","N","N","43429","1679","370858","1673","7892","2306","31792","3978","134856","7102","106719","6283","60659","4718","84565","4844","51360","3741","438159","4809","135925","6112","473640","3385","39613","5869","434027","6220","57872","2942","(X)","(X)","15.9","0.3","19.2","0.3","34.8","0.3","30.1","0.2","48.5","0.3","51.5","0.3","84.8","0.7","8.5","0.7","2.0","0.2","N","N","N","N","1.1","0.5","N","N","9.1","0.3","77.6","0.5","1.7","0.5","6.7","0.8","28.2","1.5","22.3","1.3","12.7","1.0","17.7","1.0","10.7","0.8","91.7","1.0","28.4","1.3","(X)","(X)","8.4","1.2","91.6","1.2","(X)","(X)"
"9700000US1200180","Broward County School District, Florida","1308132","12777","240315","5157","311088","7408","454747","6352","301982","4191","628834","7731","679298","7210","834889","10682","354121","8371","41518","3351","N","N","N","N","37301","5804","35463","4395","349999","8657","542828","4129","42648","4215","76946","5786","366111","10527","272303","9775","137931","7869","261737","11066","150456","7287","1188538","13831","412193","12055","1298801","12862","129400","8495","1169401","14394","63396","1548","(X)","(X)","18.4","0.3","23.8","0.5","34.8","0.4","23.1","0.3","48.1","0.3","51.9","0.3","63.8","0.7","27.1","0.5","3.2","0.3","N","N","N","N","2.9","0.4","2.7","0.3","26.8","0.5","41.5","0.4","3.3","0.3","5.9","0.4","28.0","0.8","20.8","0.7","10.5","0.6","20.0","0.8","11.5","0.6","90.9","0.6","31.5","0.8","(X)","(X)","10.0","0.6","90.0","0.6","(X)","(X)"
"9700000US1200240","Charlotte County School District, Florida","159653","1926","15493","1141","19612","1766","48822","1675","75726","1463","76440","1341","83213","1339","146189","2004","6993","755","N","N","N","N","N","N","N","N","N","N","9191","1265","139986","1285","3479","1447","11944","2187","58334","4065","36254","3514","15445","2488","21511","2626","12686","2025","144230","3101","34197","3217","156915","1996","15401","3865","141514","4142","55829","3847","(X)","(X)","9.7","0.7","12.3","1.1","30.6","1.0","47.4","0.9","47.9","0.6","52.1","0.6","91.6","1.1","4.4","0.5","N","N","N","N","N","N","N","N","N","N","5.8","0.8","87.7","0.8","2.2","0.9","7.5","1.4","36.5","2.6","22.7","2.2","9.7","1.5","13.5","1.6","7.9","1.3","90.3","1.7","21.4","2.0","(X)","(X)","9.8","2.5","90.2","2.5","(X)","(X)"
"9700000US1200270","Citrus County School District, Florida","126179","867","13759","1023","17720","746","40136","1098","54564","983","60432","1081","65747","944","117170","1098","N","N","N","N","N","N","N","N","N","N","N","N","6405","427","111797","863","3211","965","12912","2527","40110","3298","32005","2757","11338","1727","14987","2426","11616","2032","110056","2953","26603","2948","124129","1153","17522","2828","106607","2965","50873","3557","(X)","(X)","10.9","0.8","14.0","0.6","31.8","0.8","43.2","0.7","47.9","0.7","52.1","0.7","92.9","0.8","N","N","N","N","N","N","N","N","N","N","N","N","5.1","0.3","88.6","0.7","2.5","0.8","10.2","2.0","31.8","2.6","25.4","2.2","9.0","1.4","11.9","1.9","9.2","1.6","87.2","2.3","21.1","2.4","(X)","(X)","14.1","2.3","85.9","2.3","(X)","(X)"
"9700000US1200300","Clay County School District, Florida","165315","1667","30009","364","40346","2212","60744","2018","34216","1284","80514","1094","84801","1294","133059","2899","N","N","4502","623","N","N","N","N","N","N","N","N","15325","795","122879","1308","2404","944","6960","1553","50415","4748","40094","4384","22182","2952","27870","3254","15390","2428","155951","2430","43260","3407","164315","1902","11899","3470","152416","3493","76925","4501","(X)","(X)","18.2","0.3","24.4","1.3","36.7","1.2","20.7","0.7","48.7","0.5","51.3","0.5","80.5","1.4","N","N","2.7","0.4","N","N","N","N","N","N","N","N","9.3","0.4","74.3","0.5","1.5","0.6","4.2","0.9","30.5","2.8","24.3","2.7","13.4","1.8","16.9","2.0","9.3","1.5","94.3","1.1","26.2","2.0","(X)","(X)","7.2","2.1","92.8","2.1","(X)","(X)"
"9700000US1200330","Collier County School District, Florida","274748","5043","34996","2488","38894","2292","80875","2858","119983","1954","134493","3051","140255","3481","251417","4658","14626","1363","N","N","N","N","N","N","1985","965","N","N","48768","4718","205342","2027","9158","2349","14353","2439","72772","6267","55596","5252","24047","3629","57713","5033","41109","4305","251237","5186","98822","6677","272952","4947","23110","4588","249842","5822","80135","5118","(X)","(X)","12.7","0.8","14.2","0.8","29.4","0.8","43.7","0.9","49.0","0.8","51.0","0.8","91.5","0.5","5.3","0.5","N","N","N","N","N","N","0.7","0.3","N","N","17.8","1.4","74.7","1.4","3.3","0.8","5.2","0.9","26.5","2.3","20.2","1.9","8.8","1.3","21.0","1.8","15.0","1.6","91.4","1.1","36.0","2.4","(X)","(X)","8.5","1.6","91.5","1.6","(X)","(X)"
"9700000US1200360","Columbia County School District, Florida","54632","1243","11575","863","11492","666","18513","827","13052","491","28769","992","25863","725","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1785","727","6554","1371","23242","2124","12018","1818","3756","980","4748","923","2529","811","46293","1859","7277","1248","50017","1503","6554","1582","43463","1832","47680","6152","(X)","(X)","21.2","1.4","21.0","1.2","33.9","1.3","23.9","0.8","52.7","1.1","47.3","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.3","1.3","12.0","2.5","42.5","3.8","22.0","3.3","6.9","1.8","8.7","1.7","4.6","1.5","84.7","2.9","13.3","2.2","(X)","(X)","13.1","3.1","86.9","3.1","(X)","(X)"
"9700000US1200390","Dade County School District, Florida","1625606","15198","318798","6802","376994","8518","535538","8620","394276","4684","760598","9825","865008","9017","1224144","15341","294984","7062","23580","2362","N","N","N","N","52724","6951","26659","3720","1075881","13383","240217","2997","118990","7138","146586","9677","407731","12338","299823","10551","162229","8169","311972","11929","178275","8873","1360030","17147","490247","14003","1600308","15339","209127","11645","1391181","19368","58924","1659","(X)","(X)","19.6","0.3","23.2","0.4","32.9","0.5","24.3","0.3","46.8","0.3","53.2","0.3","75.3","0.6","18.1","0.4","1.5","0.1","N","N","N","N","3.2","0.4","1.6","0.2","66.2","0.4","14.8","0.2","7.3","0.4","9.0","0.6","25.1","0.7","18.4","0.6","10.0","0.5","19.2","0.7","11.0","0.6","83.7","0.7","30.2","0.8","(X)","(X)","13.1","0.7","86.9","0.7","(X)","(X)"
"9700000US1200480","Duval County School District, Florida","699932","5570","158175","1938","181553","2643","227897","2707","132307","1833","332627","3296","367305","3613","436415","5262","201791","3009","25030","2730","N","N","N","N","16671","3935","16647","2630","56827","3354","399495","3200","16045","3013","49125","4422","211742","8539","159758","7399","68597","5094","131731","8004","62934","4424","634762","7017","194665","7928","680648","6597","82178","6920","598470","8842","59244","2386","(X)","(X)","22.6","0.2","25.9","0.3","32.6","0.3","18.9","0.2","47.5","0.3","52.5","0.3","62.4","0.6","28.8","0.4","3.6","0.4","N","N","N","N","2.4","0.6","2.4","0.4","8.1","0.4","57.1","0.5","2.3","0.4","7.0","0.6","30.3","1.2","22.8","1.1","9.8","0.7","18.8","1.1","9.0","0.6","90.7","0.7","27.8","1.1","(X)","(X)","12.1","1.0","87.9","1.0","(X)","(X)"
"9700000US1200510","Escambia County School District, Florida","244023","2223","58991","1059","54207","1416","76665","1511","54160","729","118752","1399","125271","1211","174111","2029","51549","1652","5514","1010","N","N","N","N","N","N","N","N","11072","892","166340","1572","5518","1336","19623","2329","73880","4469","64035","3830","24848","2187","36892","3140","19227","2072","218882","3401","56119","3860","228427","3224","28997","3564","199430","4648","53350","2945","(X)","(X)","24.2","0.3","22.2","0.5","31.4","0.5","22.2","0.4","48.7","0.3","51.3","0.3","71.4","0.6","21.1","0.7","2.3","0.4","N","N","N","N","N","N","N","N","4.5","0.3","68.2","0.5","2.3","0.5","8.0","1.0","30.3","1.8","26.2","1.5","10.2","0.9","15.1","1.3","7.9","0.9","89.7","1.1","23.0","1.6","(X)","(X)","12.7","1.6","87.3","1.6","(X)","(X)"
"9700000US1200540","Flagler County School District, Florida","92260","1751","12172","1008","15728","1305","29662","1306","34698","1055","44618","1039","47642","1336","78553","1731","N","N","N","N","N","N","N","N","N","N","N","N","8527","795","71453","1259","1822","885","6647","1415","33194","2814","20146","2348","7666","1273","15295","2326","7490","1568","83791","2424","22785","2710","91869","1824","8352","2316","83517","2825","62038","7297","(X)","(X)","13.2","1.1","17.0","1.3","32.2","1.3","37.6","1.0","48.4","0.9","51.6","0.9","85.1","1.7","N","N","N","N","N","N","N","N","N","N","N","N","9.2","0.8","77.4","1.2","2.0","1.0","7.2","1.5","36.0","3.0","21.8","2.5","8.3","1.4","16.6","2.4","8.1","1.7","90.8","1.7","24.7","2.7","(X)","(X)","9.1","2.5","90.9","2.5","(X)","(X)"
"9700000US1200810","Hernando County School District, Florida","155115","1015","22020","1296","30117","1519","50365","1173","52613","751","74180","1021","80935","847","139073","1656","N","N","N","N","N","N","N","N","N","N","N","N","20118","759","123494","631","3787","1223","14010","2134","52430","3842","40817","3393","15516","2267","19406","2181","9149","1676","137318","2516","28555","2696","153309","2070","16446","2715","136863","2879","51279","2708","(X)","(X)","14.2","0.8","19.4","1.0","32.5","0.7","33.9","0.5","47.8","0.5","52.2","0.5","89.7","1.0","N","N","N","N","N","N","N","N","N","N","N","N","13.0","0.4","79.6","0.4","2.4","0.8","9.0","1.4","33.8","2.5","26.3","2.2","10.0","1.5","12.5","1.4","5.9","1.1","88.5","1.5","18.4","1.7","(X)","(X)","10.7","1.7","89.3","1.7","(X)","(X)"
"9700000US1200840","Highlands County School District, Florida","82330","1952","10393","903","12653","1125","23593","1463","35691","954","39085","1344","43245","822","72146","1775","8014","529","N","N","N","N","N","N","N","N","N","N","12426","1746","60966","584","2813","1063","8291","1599","30687","2810","19937","2417","7188","1644","8971","1661","4443","1020","71226","2141","13414","2002","81050","2172","9354","2254","71696","2622","52065","6413","(X)","(X)","12.6","1.0","15.4","1.2","28.7","1.7","43.4","1.0","47.5","0.7","52.5","0.7","87.6","0.9","9.7","0.6","N","N","N","N","N","N","N","N","N","N","15.1","1.8","74.1","1.6","3.4","1.3","10.1","1.9","37.3","3.4","24.2","2.8","8.7","2.0","10.9","2.0","5.4","1.3","86.5","2.3","16.3","2.4","(X)","(X)","11.5","2.7","88.5","2.7","(X)","(X)"
"9700000US1200870","Hillsborough County School District, Florida","1021724","10569","218817","3867","264062","5285","338137","4425","200708","2700","489149","6430","532575","5612","750414","10248","176641","5127","30250","2647","N","N","N","N","33063","5035","28166","4249","240049","8436","560676","3697","33971","4059","68091","5122","272997","9719","209181","8022","102716","6848","213613","7898","121155","5749","919662","11237","334768","9784","1007466","10710","113996","9098","893470","12717","63327","1869","(X)","(X)","21.4","0.3","25.8","0.4","33.1","0.3","19.6","0.3","47.9","0.3","52.1","0.3","73.4","0.6","17.3","0.5","3.0","0.2","N","N","N","N","3.2","0.5","2.8","0.4","23.5","0.6","54.9","0.5","3.3","0.4","6.7","0.5","26.7","0.9","20.5","0.7","10.1","0.7","20.9","0.8","11.9","0.6","90.0","0.6","32.8","1.0","(X)","(X)","11.3","0.9","88.7","0.9","(X)","(X)"
"9700000US1200930","Indian River County School District, Florida","124090","3353","14478","1928","18679","1821","38609","1771","52324","1161","57591","2457","66499","1442","110478","3158","N","N","N","N","N","N","N","N","N","N","N","N","7648","3285","103390","1092","2016","1169","9349","2931","36317","4040","26310","3534","11781","1844","25149","2936","13168","1928","112725","3714","38317","3715","122880","3353","11699","3301","111181","3875","61079","5971","(X)","(X)","11.7","1.4","15.1","1.3","31.1","1.2","42.2","0.9","46.4","0.9","53.6","0.9","89.0","0.6","N","N","N","N","N","N","N","N","N","N","N","N","6.2","2.5","83.3","2.2","1.6","0.9","7.5","2.3","29.3","3.1","21.2","2.7","9.5","1.5","20.3","2.5","10.6","1.6","90.8","2.5","30.9","3.2","(X)","(X)","9.5","2.6","90.5","2.6","(X)","(X)"
