"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0500000US08101","Pueblo County, Colorado","127627","1091","25470","426","29581","1008","41190","583","31386","356","61761","821","65866","715","106632","2577","N","N","N","N","N","N","N","N","N","N","N","N","49934","968","71568","450","2911","890","8801","1807","36823","2979","36612","2991","14947","1852","18339","2195","9194","1189","115915","2205","27533","2377","124760","1357","19287","2317","105473","2597","51744","4804","(X)","(X)","20.0","0.3","23.2","0.6","32.3","0.5","24.6","0.4","48.4","0.4","51.6","0.4","83.5","1.9","N","N","N","N","N","N","N","N","N","N","N","N","39.1","0.5","56.1","0.5","2.3","0.7","6.9","1.4","28.9","2.3","28.7","2.4","11.7","1.5","14.4","1.7","7.2","0.9","90.8","1.6","21.6","1.8","(X)","(X)","15.5","1.9","84.5","1.9","(X)","(X)"
"0500000US08123","Weld County, Colorado","223529","2818","50134","1216","63732","1654","70373","1401","39290","863","111513","2112","112016","1576","200495","3340","N","N","3418","609","N","N","N","N","8209","1903","N","N","48934","2684","164085","350","8244","1468","13438","2014","59869","3739","56235","3942","22582","2350","39565","2533","23596","1834","201847","3198","63161","3265","217231","3336","15407","2473","201824","3921","80822","4239","(X)","(X)","22.4","0.4","28.5","0.6","31.5","0.6","17.6","0.4","49.9","0.5","50.1","0.5","89.7","1.2","N","N","1.5","0.3","N","N","N","N","3.7","0.8","N","N","21.9","0.9","73.4","0.9","3.7","0.6","6.0","0.9","26.8","1.7","25.2","1.7","10.1","1.0","17.7","1.1","10.6","0.8","90.3","1.0","28.3","1.5","(X)","(X)","7.1","1.1","92.9","1.1","(X)","(X)"
"0500000US09001","Fairfield County, Connecticut","638357","6802","120359","3095","133747","3380","238174","3640","146077","1577","300234","4458","338123","3774","498129","5976","75802","3253","26111","2446","N","N","N","N","24471","3956","13007","2537","90256","5024","441142","3304","19422","2205","28230","3523","138349","6158","103812","4802","41341","3548","178159","5972","129044","5447","590705","6913","307203","6352","623771","6658","44643","4428","579128","8170","101898","2487","(X)","(X)","18.9","0.4","21.0","0.4","37.3","0.4","22.9","0.3","47.0","0.4","53.0","0.4","78.0","0.8","11.9","0.5","4.1","0.4","N","N","N","N","3.8","0.6","2.0","0.4","14.1","0.7","69.1","0.7","3.0","0.3","4.4","0.5","21.7","0.9","16.3","0.7","6.5","0.5","27.9","0.9","20.2","0.8","92.5","0.6","48.1","1.0","(X)","(X)","7.2","0.7","92.8","0.7","(X)","(X)"
"0500000US09003","Hartford County, Connecticut","654823","5161","128996","1802","150089","2692","225359","2647","150379","1348","311960","3161","342863","3006","482976","4821","83786","3415","23074","2094","N","N","N","N","42364","4560","20747","3808","105204","2486","432049","3261","20911","2427","37602","3794","173521","6797","129991","6406","53431","4231","138572","6252","100795","4391","596310","5720","239367","6726","637353","5518","62084","4835","575269","7163","76159","1857","(X)","(X)","19.7","0.2","22.9","0.3","34.4","0.3","23.0","0.2","47.6","0.3","52.4","0.3","73.8","0.8","12.8","0.5","3.5","0.3","N","N","N","N","6.5","0.7","3.2","0.6","16.1","0.3","66.0","0.5","3.2","0.4","5.7","0.6","26.5","1.0","19.9","1.0","8.2","0.6","21.2","0.9","15.4","0.7","91.1","0.6","36.6","1.0","(X)","(X)","9.7","0.8","90.3","0.8","(X)","(X)"
"0500000US09005","Litchfield County, Connecticut","143831","1333","22359","1164","27666","1401","54711","1232","39095","612","70571","1194","73260","1016","135698","1658","N","N","N","N","N","N","N","N","N","N","N","N","7475","576","129740","1136","2132","719","7748","1505","45345","2738","25784","2314","13711","1858","29818","2843","19293","1866","133951","2073","49111","3314","142301","1358","8906","1714","133395","2172","81479","4283","(X)","(X)","15.5","0.8","19.2","1.0","38.0","0.8","27.2","0.4","49.1","0.6","50.9","0.6","94.3","0.6","N","N","N","N","N","N","N","N","N","N","N","N","5.2","0.4","90.2","0.4","1.5","0.5","5.4","1.0","31.5","1.9","17.9","1.6","9.5","1.3","20.7","2.0","13.4","1.3","93.1","1.1","34.1","2.3","(X)","(X)","6.3","1.2","93.7","1.2","(X)","(X)"
"0500000US09007","Middlesex County, Connecticut","130793","1089","22796","1051","26040","1065","49390","1187","32567","853","63901","849","66892","923","115610","1331","N","N","3278","844","N","N","N","N","N","N","N","N","6377","621","112640","800","1487","582","6945","1822","35130","3064","23420","2726","10674","1790","31555","2745","21582","2806","122361","2182","53137","3829","126071","1398","8683","1653","117388","2172","77667","8106","(X)","(X)","17.4","0.8","19.9","0.8","37.8","0.9","24.9","0.6","48.9","0.5","51.1","0.5","88.4","1.0","N","N","2.5","0.6","N","N","N","N","N","N","N","N","4.9","0.5","86.1","0.7","1.1","0.4","5.3","1.4","26.9","2.3","17.9","2.1","8.2","1.4","24.1","2.1","16.5","2.1","93.6","1.5","40.6","2.9","(X)","(X)","6.9","1.3","93.1","1.3","(X)","(X)"
"0500000US09009","New Haven County, Connecticut","637465","4353","132753","1752","136418","3023","219560","2256","148734","1346","300948","2842","336517","2657","486340","5584","87339","3522","19942","1742","N","N","N","N","25760","3817","17042","3491","90331","3441","433508","2007","20002","2663","39880","4099","201475","8024","126747","6659","43081","3258","114211","6712","92069","4873","577583","6162","206280","7541","614616","4942","61861","5766","552755","6617","71006","2234","(X)","(X)","20.8","0.2","21.4","0.4","34.4","0.3","23.3","0.2","47.2","0.3","52.8","0.3","76.3","0.7","13.7","0.6","3.1","0.3","N","N","N","N","4.0","0.6","2.7","0.5","14.2","0.5","68.0","0.5","3.1","0.4","6.3","0.6","31.6","1.2","19.9","1.0","6.8","0.5","17.9","1.0","14.4","0.8","90.6","0.7","32.4","1.2","(X)","(X)","10.1","0.9","89.9","0.9","(X)","(X)"
"0500000US09011","New London County, Connecticut","203605","2370","41536","1043","42461","1425","71087","1474","48521","886","101346","1639","102259","1353","172047","1640","12638","1270","6862","1056","N","N","N","N","4759","1509","5503","1322","15313","1620","164399","740","2768","588","9751","1348","59818","3923","51250","4210","16135","1834","36590","3306","27293","2474","191086","2933","63883","3919","193405","2553","11515","2018","181890","3133","75960","4523","(X)","(X)","20.4","0.4","20.9","0.6","34.9","0.6","23.8","0.5","49.8","0.5","50.2","0.5","84.5","1.1","6.2","0.6","3.4","0.5","N","N","N","N","2.3","0.7","2.7","0.7","7.5","0.7","80.7","1.0","1.4","0.3","4.8","0.7","29.4","1.9","25.2","2.0","7.9","0.9","18.0","1.6","13.4","1.2","93.9","0.8","31.4","1.9","(X)","(X)","6.0","1.0","94.0","1.0","(X)","(X)"
"0500000US09013","Tolland County, Connecticut","119012","1674","31827","1028","21973","1166","40704","1429","24508","618","59144","1466","59868","1002","108690","994","N","N","3747","828","N","N","N","N","N","N","N","N","N","N","105139","580","1439","551","4273","1240","31685","2729","31972","2691","9669","1371","23694","2582","16280","1886","113300","2094","39974","3219","105890","2645","8679","1839","97211","2883","91134","8268","(X)","(X)","26.7","0.7","18.5","0.9","34.2","1.1","20.6","0.5","49.7","0.8","50.3","0.8","91.3","1.4","N","N","3.1","0.7","N","N","N","N","N","N","N","N","N","N","88.3","1.2","1.2","0.5","3.6","1.0","26.6","2.2","26.9","2.2","8.1","1.1","19.9","2.2","13.7","1.6","95.2","1.1","33.6","2.7","(X)","(X)","8.2","1.7","91.8","1.7","(X)","(X)"
"0500000US09015","Windham County, Connecticut","91588","767","18387","716","20100","871","33866","952","19235","374","45603","858","45985","715","85032","1188","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78471","474","2054","785","8344","1823","31342","2610","22576","2399","7800","1429","12682","1792","6790","1494","81190","2200","19472","2157","86997","1799","10038","1728","76959","2234","62276","6142","(X)","(X)","20.1","0.7","21.9","0.9","37.0","1.1","21.0","0.4","49.8","0.8","50.2","0.8","92.8","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.7","0.6","2.2","0.9","9.1","2.0","34.2","2.8","24.6","2.6","8.5","1.6","13.8","1.9","7.4","1.6","88.6","2.3","21.3","2.3","(X)","(X)","11.5","1.9","88.5","1.9","(X)","(X)"
"0500000US10001","Kent County, Delaware","134411","1544","29651","880","30539","1138","42780","1139","31441","803","63666","983","70745","1091","92342","1131","33833","1547","N","N","N","N","N","N","N","N","N","N","7465","828","86246","603","3779","1194","10441","1997","42573","3299","35647","3509","11443","1651","19946","2515","10582","1669","120191","2781","30528","3102","130259","1850","13677","2675","116582","3039","60787","4162","(X)","(X)","22.1","0.6","22.7","0.8","31.8","0.7","23.4","0.6","47.4","0.5","52.6","0.5","68.7","0.8","25.2","1.0","N","N","N","N","N","N","N","N","N","N","5.6","0.6","64.2","0.7","2.8","0.9","7.8","1.5","31.7","2.4","26.5","2.6","8.5","1.2","14.8","1.9","7.9","1.3","89.4","1.7","22.7","2.3","(X)","(X)","10.5","2.0","89.5","2.0","(X)","(X)"
"0500000US10003","New Castle County, Delaware","409071","3124","84697","1699","94239","1684","141933","1501","88202","773","194183","1992","214888","1903","276671","2645","104174","2834","13882","1416","N","N","N","N","4925","1667","7802","1896","27617","2089","258369","1191","6068","1607","22585","2779","127473","5792","88772","4677","28456","2781","81530","4483","54187","3819","380418","5113","135717","5148","394432","3409","37499","4134","356933","5598","76745","2877","(X)","(X)","20.7","0.3","23.0","0.3","34.7","0.3","21.6","0.2","47.5","0.3","52.5","0.3","67.6","0.6","25.5","0.6","3.4","0.3","N","N","N","N","1.2","0.4","1.9","0.5","6.8","0.5","63.2","0.5","1.5","0.4","5.5","0.7","31.2","1.4","21.7","1.1","7.0","0.7","19.9","1.1","13.2","0.9","93.0","0.9","33.2","1.2","(X)","(X)","9.5","1.1","90.5","1.1","(X)","(X)"
"0500000US10005","Sussex County, Delaware","181696","1684","23992","1041","29011","1196","61528","1243","67165","432","86372","934","95324","1201","156312","1078","19017","1522","N","N","N","N","N","N","1861","806","N","N","7138","703","150934","888","4329","1091","13057","1928","55613","3304","35591","2524","17224","2124","32498","2987","23384","2289","164310","3026","55882","3392","178814","1752","16219","2422","162595","3124","66597","3765","(X)","(X)","13.2","0.5","16.0","0.6","33.9","0.6","37.0","0.4","47.5","0.4","52.5","0.4","86.0","0.9","10.5","0.8","N","N","N","N","N","N","1.0","0.4","N","N","3.9","0.4","83.1","0.9","2.4","0.6","7.2","1.1","30.6","1.7","19.6","1.4","9.5","1.2","17.9","1.7","12.9","1.3","90.4","1.3","30.8","1.9","(X)","(X)","9.1","1.4","90.9","1.4","(X)","(X)"
"0500000US11001","District of Columbia, District of Columbia","536768","3759","145373","2135","173776","2625","134136","1942","83483","1289","249106","2526","287662","2811","244643","3385","243233","3697","20690","1395","N","N","N","N","11852","2791","14616","2557","41218","2404","221801","1893","12142","2661","24518","2758","93821","5601","92396","5292","16577","2540","138796","5780","158518","5497","500108","5363","297314","6005","508741","3781","61968","5480","446773","6624","93535","3014","(X)","(X)","27.1","0.4","32.4","0.4","25.0","0.3","15.6","0.2","46.4","0.4","53.6","0.4","45.6","0.6","45.3","0.7","3.9","0.3","N","N","N","N","2.2","0.5","2.7","0.5","7.7","0.4","41.3","0.3","2.3","0.5","4.6","0.5","17.5","1.0","17.2","1.0","3.1","0.5","25.9","1.1","29.5","1.0","93.2","0.8","55.4","1.0","(X)","(X)","12.2","1.1","87.8","1.1","(X)","(X)"
"0500000US12001","Alachua County, Florida","206052","2054","73446","1221","43936","1769","50486","1425","38184","840","98822","1347","107230","1604","149795","2072","38411","2113","7974","1317","N","N","N","N","N","N","5906","1906","19306","1268","135245","1358","3225","1300","9285","1967","42288","3909","47852","3868","25747","3378","43807","4024","33848","3107","193542","3100","77655","4613","194451","2559","37722","4047","156729","3927","49746","2859","(X)","(X)","35.6","0.6","21.3","0.8","24.5","0.6","18.5","0.5","48.0","0.5","52.0","0.5","72.7","0.9","18.6","1.0","3.9","0.6","N","N","N","N","N","N","2.9","0.9","9.4","0.6","65.6","0.7","1.6","0.6","4.5","1.0","20.5","1.9","23.2","1.9","12.5","1.6","21.3","2.0","16.4","1.5","93.9","1.2","37.7","2.2","(X)","(X)","19.4","2.0","80.6","2.0","(X)","(X)"
"0500000US12005","Bay County, Florida","134621","1515","24435","1254","29690","2024","48642","1416","31854","858","66022","1315","68599","1088","111559","1388","N","N","N","N","N","N","N","N","N","N","N","N","5724","1174","107409","972","2742","1041","9098","1812","40226","3835","33494","3014","14791","1877","21849","3219","12421","1982","122781","2673","34270","3869","132470","1562","13101","2981","119369","3209","60535","3556","(X)","(X)","18.2","0.9","22.1","1.4","36.1","1.1","23.7","0.7","49.0","0.7","51.0","0.7","82.9","0.9","N","N","N","N","N","N","N","N","N","N","N","N","4.3","0.8","79.8","1.0","2.0","0.8","6.8","1.3","29.9","2.8","24.9","2.2","11.0","1.4","16.2","2.4","9.2","1.5","91.2","1.6","25.5","2.8","(X)","(X)","9.9","2.2","90.1","2.2","(X)","(X)"
"0500000US12009","Brevard County, Florida","477843","3359","75744","1317","91797","1852","166355","2203","143947","861","231735","1864","246108","2269","405046","3123","40756","3390","9712","1162","N","N","N","N","5315","2174","N","N","43429","1679","370858","1673","7892","2306","31792","3978","134856","7102","106719","6283","60659","4718","84565","4844","51360","3741","438159","4809","135925","6112","473640","3385","39613","5869","434027","6220","57872","2942","(X)","(X)","15.9","0.3","19.2","0.3","34.8","0.3","30.1","0.2","48.5","0.3","51.5","0.3","84.8","0.7","8.5","0.7","2.0","0.2","N","N","N","N","1.1","0.5","N","N","9.1","0.3","77.6","0.5","1.7","0.5","6.7","0.8","28.2","1.5","22.3","1.3","12.7","1.0","17.7","1.0","10.7","0.8","91.7","1.0","28.4","1.3","(X)","(X)","8.4","1.2","91.6","1.2","(X)","(X)"
"0500000US12011","Broward County, Florida","1308132","12777","240315","5157","311088","7408","454747","6352","301982","4191","628834","7731","679298","7210","834889","10682","354121","8371","41518","3351","N","N","N","N","37301","5804","35463","4395","349999","8657","542828","4129","42648","4215","76946","5786","366111","10527","272303","9775","137931","7869","261737","11066","150456","7287","1188538","13831","412193","12055","1298801","12862","129400","8495","1169401","14394","63396","1548","(X)","(X)","18.4","0.3","23.8","0.5","34.8","0.4","23.1","0.3","48.1","0.3","51.9","0.3","63.8","0.7","27.1","0.5","3.2","0.3","N","N","N","N","2.9","0.4","2.7","0.3","26.8","0.5","41.5","0.4","3.3","0.3","5.9","0.4","28.0","0.8","20.8","0.7","10.5","0.6","20.0","0.8","11.5","0.6","90.9","0.6","31.5","0.8","(X)","(X)","10.0","0.6","90.0","0.6","(X)","(X)"
"0500000US12015","Charlotte County, Florida","159653","1926","15493","1141","19612","1766","48822","1675","75726","1463","76440","1341","83213","1339","146189","2004","6993","755","N","N","N","N","N","N","N","N","N","N","9191","1265","139986","1285","3479","1447","11944","2187","58334","4065","36254","3514","15445","2488","21511","2626","12686","2025","144230","3101","34197","3217","156915","1996","15401","3865","141514","4142","55829","3847","(X)","(X)","9.7","0.7","12.3","1.1","30.6","1.0","47.4","0.9","47.9","0.6","52.1","0.6","91.6","1.1","4.4","0.5","N","N","N","N","N","N","N","N","N","N","5.8","0.8","87.7","0.8","2.2","0.9","7.5","1.4","36.5","2.6","22.7","2.2","9.7","1.5","13.5","1.6","7.9","1.3","90.3","1.7","21.4","2.0","(X)","(X)","9.8","2.5","90.2","2.5","(X)","(X)"
"0500000US12017","Citrus County, Florida","126179","867","13759","1023","17720","746","40136","1098","54564","983","60432","1081","65747","944","117170","1098","N","N","N","N","N","N","N","N","N","N","N","N","6405","427","111797","863","3211","965","12912","2527","40110","3298","32005","2757","11338","1727","14987","2426","11616","2032","110056","2953","26603","2948","124129","1153","17522","2828","106607","2965","50873","3557","(X)","(X)","10.9","0.8","14.0","0.6","31.8","0.8","43.2","0.7","47.9","0.7","52.1","0.7","92.9","0.8","N","N","N","N","N","N","N","N","N","N","N","N","5.1","0.3","88.6","0.7","2.5","0.8","10.2","2.0","31.8","2.6","25.4","2.2","9.0","1.4","11.9","1.9","9.2","1.6","87.2","2.3","21.1","2.4","(X)","(X)","14.1","2.3","85.9","2.3","(X)","(X)"
"0500000US12019","Clay County, Florida","165315","1667","30009","364","40346","2212","60744","2018","34216","1284","80514","1094","84801","1294","133059","2899","N","N","4502","623","N","N","N","N","N","N","N","N","15325","795","122879","1308","2404","944","6960","1553","50415","4748","40094","4384","22182","2952","27870","3254","15390","2428","155951","2430","43260","3407","164315","1902","11899","3470","152416","3493","76925","4501","(X)","(X)","18.2","0.3","24.4","1.3","36.7","1.2","20.7","0.7","48.7","0.5","51.3","0.5","80.5","1.4","N","N","2.7","0.4","N","N","N","N","N","N","N","N","9.3","0.4","74.3","0.5","1.5","0.6","4.2","0.9","30.5","2.8","24.3","2.7","13.4","1.8","16.9","2.0","9.3","1.5","94.3","1.1","26.2","2.0","(X)","(X)","7.2","2.1","92.8","2.1","(X)","(X)"
"0500000US12021","Collier County, Florida","274748","5043","34996","2488","38894","2292","80875","2858","119983","1954","134493","3051","140255","3481","251417","4658","14626","1363","N","N","N","N","N","N","1985","965","N","N","48768","4718","205342","2027","9158","2349","14353","2439","72772","6267","55596","5252","24047","3629","57713","5033","41109","4305","251237","5186","98822","6677","272952","4947","23110","4588","249842","5822","80135","5118","(X)","(X)","12.7","0.8","14.2","0.8","29.4","0.8","43.7","0.9","49.0","0.8","51.0","0.8","91.5","0.5","5.3","0.5","N","N","N","N","N","N","0.7","0.3","N","N","17.8","1.4","74.7","1.4","3.3","0.8","5.2","0.9","26.5","2.3","20.2","1.9","8.8","1.3","21.0","1.8","15.0","1.6","91.4","1.1","36.0","2.4","(X)","(X)","8.5","1.6","91.5","1.6","(X)","(X)"
"0500000US12023","Columbia County, Florida","54632","1243","11575","863","11492","666","18513","827","13052","491","28769","992","25863","725","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1785","727","6554","1371","23242","2124","12018","1818","3756","980","4748","923","2529","811","46293","1859","7277","1248","50017","1503","6554","1582","43463","1832","47680","6152","(X)","(X)","21.2","1.4","21.0","1.2","33.9","1.3","23.9","0.8","52.7","1.1","47.3","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.3","1.3","12.0","2.5","42.5","3.8","22.0","3.3","6.9","1.8","8.7","1.7","4.6","1.5","84.7","2.9","13.3","2.2","(X)","(X)","13.1","3.1","86.9","3.1","(X)","(X)"
"0500000US12031","Duval County, Florida","699932","5570","158175","1938","181553","2643","227897","2707","132307","1833","332627","3296","367305","3613","436415","5262","201791","3009","25030","2730","N","N","N","N","16671","3935","16647","2630","56827","3354","399495","3200","16045","3013","49125","4422","211742","8539","159758","7399","68597","5094","131731","8004","62934","4424","634762","7017","194665","7928","680648","6597","82178","6920","598470","8842","59244","2386","(X)","(X)","22.6","0.2","25.9","0.3","32.6","0.3","18.9","0.2","47.5","0.3","52.5","0.3","62.4","0.6","28.8","0.4","3.6","0.4","N","N","N","N","2.4","0.6","2.4","0.4","8.1","0.4","57.1","0.5","2.3","0.4","7.0","0.6","30.3","1.2","22.8","1.1","9.8","0.7","18.8","1.1","9.0","0.6","90.7","0.7","27.8","1.1","(X)","(X)","12.1","1.0","87.9","1.0","(X)","(X)"
"0500000US12033","Escambia County, Florida","244023","2223","58991","1059","54207","1416","76665","1511","54160","729","118752","1399","125271","1211","174111","2029","51549","1652","5514","1010","N","N","N","N","N","N","N","N","11072","892","166340","1572","5518","1336","19623","2329","73880","4469","64035","3830","24848","2187","36892","3140","19227","2072","218882","3401","56119","3860","228427","3224","28997","3564","199430","4648","53350","2945","(X)","(X)","24.2","0.3","22.2","0.5","31.4","0.5","22.2","0.4","48.7","0.3","51.3","0.3","71.4","0.6","21.1","0.7","2.3","0.4","N","N","N","N","N","N","N","N","4.5","0.3","68.2","0.5","2.3","0.5","8.0","1.0","30.3","1.8","26.2","1.5","10.2","0.9","15.1","1.3","7.9","0.9","89.7","1.1","23.0","1.6","(X)","(X)","12.7","1.6","87.3","1.6","(X)","(X)"
